frame,xmin,xmax,ymin,ymax,class_id,occl
set03_V009_1080.png,453,476,158,216,1,0
set03_V009_1080.png,471,494,159,219,1,0
set03_V009_1080.png,490,507,161,213,1,0
set03_V009_1080.png,513,537,157,218,1,0
set03_V009_1058.png,443,463,162,213,1,0
set03_V009_1058.png,459,478,166,216,1,0
set03_V009_1058.png,473,490,165,215,1,0
set03_V009_1058.png,492,511,164,215,1,0
set03_V009_1191.png,554,589,127,225,1,0
set03_V009_1191.png,468,488,141,200,1,0
set03_V009_1117.png,441,464,151,203,1,0
set03_V009_1117.png,499,536,149,227,1,0
set03_V009_1117.png,531,559,144,228,1,0
set03_V009_1117.png,555,578,154,226,1,0
set03_V009_1117.png,586,612,145,224,1,0
set03_V009_1177.png,519,553,135,222,1,0
set03_V009_1177.png,454,476,142,200,1,0
set03_V009_338.png,594,620,162,218,1,0
set03_V009_293.png,527,544,176,230,1,0
set03_V009_1066.png,447,468,161,215,1,0
set03_V009_1066.png,464,484,164,217,1,0
set03_V009_1066.png,478,495,164,214,1,0
set03_V009_1066.png,499,520,160,215,1,0
set03_V009_1104.png,480,508,155,224,1,0
set03_V009_1104.png,505,529,151,220,1,0
set03_V009_1104.png,526,547,157,223,1,0
set03_V009_1104.png,554,580,155,223,1,0
set03_V009_1187.png,542,578,128,222,1,0
set03_V009_1187.png,464,484,141,199,1,0
set03_V009_1187.png,481,502,143,195,1,0
set03_V009_543.png,29,59,163,229,1,0
set03_V009_543.png,91,128,157,221,1,0
set03_V009_1114.png,440,462,152,203,1,0
set03_V009_1114.png,494,529,150,226,1,0
set03_V009_1114.png,525,552,146,226,1,0
set03_V009_1114.png,548,570,155,225,1,0
set03_V009_1114.png,578,604,148,224,1,0
set03_V009_1186.png,540,575,129,223,1,0
set03_V009_1186.png,463,483,141,199,1,0
set03_V009_1186.png,481,502,143,195,1,0
set03_V009_1181.png,527,562,132,222,1,0
set03_V009_1181.png,458,479,142,200,1,0
set03_V009_651.png,270,310,167,249,1,0
set03_V009_651.png,344,385,167,244,1,0
set03_V009_638.png,253,293,169,246,1,0
set03_V009_638.png,331,371,167,240,1,0
set03_V009_1077.png,451,474,158,215,1,0
set03_V009_1077.png,469,491,160,219,1,0
set03_V009_1077.png,487,504,162,212,1,0
set03_V009_1077.png,509,534,157,218,1,0
set03_V009_312.png,556,578,172,234,1,0
set03_V009_1125.png,445,470,147,200,1,0
set03_V009_1125.png,516,553,145,229,1,0
set03_V009_1125.png,550,579,134,226,1,0
set03_V009_1125.png,573,599,148,228,1,0
set03_V009_1125.png,611,637,141,221,1,0
set03_V009_1137.png,458,486,144,203,1,0
set03_V009_1137.png,545,587,134,229,1,0
set03_V009_1137.png,588,617,125,230,1,0
set03_V009_1137.png,609,637,139,222,1,0
set03_V009_1741.png,580,600,158,208,1,0
set03_V009_236.png,618,637,166,236,1,0
set03_V009_236.png,129,173,171,259,1,0
set03_V009_746.png,90,140,182,278,1,0
set03_V009_746.png,178,224,170,259,1,0
set03_V009_1132.png,452,479,145,201,1,0
set03_V009_1132.png,534,572,139,229,1,0
set03_V009_1132.png,571,600,128,227,1,0
set03_V009_1132.png,593,621,142,225,1,0
set03_V009_699.png,291,327,172,260,1,0
set03_V009_699.png,362,405,162,247,1,0
set03_V009_1148.png,473,504,141,205,1,0
set03_V009_1148.png,583,630,130,236,1,0
set03_V009_478.png,7,12,168,220,1,0
set03_V009_661.png,283,323,167,250,1,0
set03_V009_661.png,353,398,167,250,1,0
set03_V009_262.png,71,114,176,268,1,0
set03_V009_553.png,61,95,162,229,1,0
set03_V009_553.png,129,166,157,221,1,0
set03_V009_737.png,151,201,181,273,1,0
set03_V009_737.png,236,278,169,254,1,0
set03_V009_588.png,162,200,162,237,1,0
set03_V009_588.png,237,277,159,230,1,0
set03_V009_1079.png,452,475,158,215,1,0
set03_V009_1079.png,470,493,159,219,1,0
set03_V009_1079.png,489,506,161,212,1,0
set03_V009_1079.png,512,536,157,218,1,0
set03_V009_1105.png,435,455,156,206,1,0
set03_V009_1105.png,482,510,154,224,1,0
set03_V009_1105.png,507,531,151,221,1,0
set03_V009_1105.png,528,549,157,223,1,0
set03_V009_1105.png,556,582,154,222,1,0
set03_V009_536.png,8,31,166,228,1,0
set03_V009_536.png,64,101,158,222,1,0
set03_V009_173.png,255,288,168,240,1,0
set03_V009_155.png,285,320,166,238,1,0
set03_V009_226.png,610,634,166,232,1,0
set03_V009_226.png,157,192,168,250,1,0
set03_V009_131.png,324,355,166,237,1,0
set03_V009_201.png,203,244,169,248,1,0
set03_V009_1248.png,25,49,167,228,1,0
set03_V009_204.png,198,239,168,248,1,0
set03_V009_199.png,207,247,169,248,1,0
set03_V009_1067.png,447,468,160,214,1,0
set03_V009_1067.png,465,485,164,218,1,0
set03_V009_1067.png,479,496,164,214,1,0
set03_V009_1067.png,499,520,160,216,1,0
set03_V009_217.png,175,215,168,251,1,0
set03_V009_1069.png,448,470,160,214,1,0
set03_V009_1069.png,466,487,163,218,1,0
set03_V009_1069.png,480,497,163,213,1,0
set03_V009_1069.png,501,522,159,216,1,0
set03_V009_707.png,267,314,175,262,1,0
set03_V009_707.png,353,393,164,249,1,0
set03_V009_214.png,181,223,168,250,1,0
set03_V009_1111.png,438,459,154,205,1,0
set03_V009_1111.png,490,522,151,225,1,0
set03_V009_1111.png,519,545,148,224,1,0
set03_V009_1111.png,540,562,156,225,1,0
set03_V009_1111.png,570,596,151,224,1,0
set03_V009_1090.png,462,487,157,219,1,0
set03_V009_1090.png,482,506,156,219,1,0
set03_V009_1090.png,503,520,159,218,1,0
set03_V009_1090.png,528,553,157,219,1,0
set03_V009_688.png,291,333,172,255,1,0
set03_V009_688.png,369,413,165,250,1,0
set03_V009_592.png,172,210,164,239,1,0
set03_V009_592.png,249,289,160,231,1,0
set03_V009_474.png,6,31,168,219,1,0
set03_V009_1722.png,593,619,155,205,1,0
set03_V009_562.png,92,126,162,230,1,0
set03_V009_562.png,159,196,158,222,1,0
set03_V009_247.png,109,152,172,264,1,0
set03_V009_333.png,593,615,162,233,1,0
set03_V009_258.png,84,127,175,267,1,0
set03_V009_600.png,186,228,166,241,1,0
set03_V009_600.png,261,301,161,233,1,0
set03_V009_1570.png,534,555,156,211,1,0
set03_V009_623.png,227,267,168,243,1,0
set03_V009_623.png,304,344,164,237,1,0
set03_V009_144.png,303,339,165,239,1,0
set03_V009_168.png,263,296,168,240,1,0
set03_V009_1174.png,513,547,135,218,1,0
set03_V009_1174.png,451,473,142,200,1,0
set03_V009_516.png,4,29,155,212,1,0
set03_V009_527.png,32,64,156,217,1,0
set03_V009_576.png,130,167,161,235,1,0
set03_V009_576.png,203,241,158,225,1,0
set03_V009_730.png,187,237,179,270,1,0
set03_V009_730.png,272,314,168,253,1,0
set03_V009_674.png,289,332,169,252,1,0
set03_V009_674.png,366,411,168,250,1,0
set03_V009_188.png,227,267,169,247,1,0
set03_V009_178.png,246,278,168,241,1,0
set03_V009_1793.png,536,563,154,215,1,0
set03_V009_1793.png,512,532,150,210,1,0
set03_V009_334.png,593,616,162,229,1,0
set03_V009_142.png,307,343,165,239,1,0
set03_V009_702.png,282,322,173,260,1,0
set03_V009_702.png,359,401,163,248,1,0
set03_V009_1154.png,482,514,139,207,1,0
set03_V009_621.png,224,264,167,242,1,0
set03_V009_621.png,300,340,164,237,1,0
set03_V009_1784.png,516,535,157,210,1,0
set03_V009_1784.png,537,564,154,220,1,0
set03_V009_1784.png,520,540,150,210,1,0
set03_V009_1784.png,532,552,159,209,1,0
set03_V009_575.png,127,163,161,234,1,0
set03_V009_575.png,201,239,158,224,1,0
set03_V009_1661.png,615,636,141,208,1,0
set03_V009_549.png,46,80,161,228,1,0
set03_V009_549.png,114,151,157,221,1,0
set03_V009_202.png,201,242,169,248,1,0
set03_V009_1109.png,437,457,155,205,1,0
set03_V009_1109.png,488,518,152,225,1,0
set03_V009_1109.png,515,540,150,224,1,0
set03_V009_1109.png,535,557,157,225,1,0
set03_V009_1109.png,565,591,152,223,1,0
set03_V009_321.png,571,594,170,236,1,0
set03_V009_1787.png,536,563,154,217,1,0
set03_V009_1787.png,517,537,150,211,1,0
set03_V009_1787.png,530,550,159,209,1,0
set03_V009_166.png,267,300,168,240,1,0
set03_V009_596.png,180,219,165,240,1,0
set03_V009_596.png,254,294,160,231,1,0
set03_V009_295.png,529,547,176,230,1,0
set03_V009_164.png,270,303,168,239,1,0
set03_V009_1108.png,437,457,155,205,1,0
set03_V009_1108.png,487,516,153,225,1,0
set03_V009_1108.png,513,537,150,223,1,0
set03_V009_1108.png,533,555,157,224,1,0
set03_V009_1108.png,562,588,153,223,1,0
set03_V009_1780.png,516,535,157,210,1,0
set03_V009_1780.png,538,563,154,215,1,0
set03_V009_1780.png,524,544,150,210,1,0
set03_V009_1129.png,448,474,146,201,1,0
set03_V009_1129.png,527,563,142,229,1,0
set03_V009_1129.png,561,590,130,226,1,0
set03_V009_1129.png,583,611,145,228,1,0
set03_V009_764.png,52,98,175,272,1,0
set03_V009_337.png,593,618,162,220,1,0
set03_V009_215.png,179,221,168,251,1,0
set03_V009_1790.png,536,563,154,215,1,0
set03_V009_1790.png,515,535,149,210,1,0
set03_V009_1790.png,527,547,159,209,1,0
set03_V009_1376.png,4,17,159,209,1,0
set03_V009_546.png,37,69,162,228,1,0
set03_V009_546.png,102,139,157,221,1,0
set03_V009_271.png,41,84,180,272,1,0
set03_V009_726.png,205,255,178,269,1,0
set03_V009_726.png,291,332,168,253,1,0
set03_V009_1249.png,23,47,167,228,1,0
set03_V009_300.png,536,556,175,232,1,0
set03_V009_1060.png,444,464,162,214,1,0
set03_V009_1060.png,460,480,165,216,1,0
set03_V009_1060.png,475,492,164,214,1,0
set03_V009_1060.png,494,514,163,215,1,0
set03_V009_500.png,4,22,160,212,1,0
set03_V009_609.png,202,244,166,241,1,0
set03_V009_609.png,279,319,163,236,1,0
set03_V009_1140.png,462,491,143,203,1,0
set03_V009_1140.png,555,598,132,230,1,0
set03_V009_671.png,290,331,168,251,1,0
set03_V009_671.png,363,409,168,250,1,0
set03_V009_277.png,22,64,183,278,1,0
set03_V009_197.png,210,250,169,247,1,0
set03_V009_1072.png,449,471,159,214,1,0
set03_V009_1072.png,467,488,162,218,1,0
set03_V009_1072.png,483,500,163,213,1,0
set03_V009_1072.png,504,528,158,219,1,0
set03_V009_1732.png,565,588,145,210,1,0
set03_V009_1732.png,586,611,156,206,1,0
set03_V009_315.png,561,583,171,234,1,0
set03_V009_703.png,279,321,174,261,1,0
set03_V009_703.png,358,399,163,248,1,0
set03_V009_185.png,232,272,168,246,1,0
set03_V009_135.png,319,350,166,237,1,0
set03_V009_1740.png,568,574,149,210,1,0
set03_V009_1740.png,580,600,158,208,1,0
set03_V009_1569.png,534,555,156,211,1,0
set03_V009_537.png,11,35,166,229,1,0
set03_V009_537.png,68,105,158,222,1,0
set03_V009_1168.png,502,537,136,213,1,0
set03_V009_1168.png,445,468,142,200,1,0
set03_V009_252.png,100,143,173,265,1,0
set03_V009_647.png,265,305,168,249,1,0
set03_V009_647.png,340,380,167,240,1,0
set03_V009_633.png,246,286,170,245,1,0
set03_V009_633.png,322,362,166,239,1,0
set03_V009_615.png,214,254,166,241,1,0
set03_V009_615.png,290,330,164,237,1,0
set03_V009_563.png,95,129,162,230,1,0
set03_V009_563.png,163,200,158,222,1,0
set03_V009_712.png,253,303,177,265,1,0
set03_V009_712.png,338,378,166,251,1,0
set03_V009_298.png,532,552,175,231,1,0
set03_V009_515.png,4,28,155,212,1,0
set03_V009_1147.png,472,503,141,205,1,0
set03_V009_1147.png,579,625,131,236,1,0
set03_V009_670.png,291,332,167,250,1,0
set03_V009_670.png,362,408,168,250,1,0
set03_V009_956.png,578,629,140,298,1,0
set03_V009_221.png,607,633,167,226,1,0
set03_V009_221.png,167,205,168,250,1,0
set03_V009_1180.png,525,559,133,222,1,0
set03_V009_1180.png,457,478,142,200,1,0
set03_V009_152.png,290,326,165,238,1,0
set03_V009_645.png,262,302,168,248,1,0
set03_V009_645.png,338,378,167,240,1,0
set03_V009_662.png,284,324,167,250,1,0
set03_V009_662.png,354,400,167,249,1,0
set03_V009_692.png,291,331,172,257,1,0
set03_V009_692.png,367,411,163,248,1,0
set03_V009_531.png,48,78,155,218,1,0
set03_V009_587.png,160,198,162,237,1,0
set03_V009_587.png,234,274,159,230,1,0
set03_V009_767.png,29,75,177,277,1,0
set03_V009_601.png,188,230,166,241,1,0
set03_V009_601.png,263,303,161,233,1,0
set03_V009_1193.png,560,595,127,227,1,0
set03_V009_1193.png,470,491,141,200,1,0
set03_V009_760.png,2,40,185,292,1,0
set03_V009_760.png,85,131,175,268,1,0
set03_V009_1131.png,450,477,145,201,1,0
set03_V009_1131.png,531,568,140,229,1,0
set03_V009_1131.png,568,597,129,227,1,0
set03_V009_1131.png,590,618,143,226,1,0
set03_V009_1097.png,469,495,157,221,1,0
set03_V009_1097.png,492,516,153,216,1,0
set03_V009_1097.png,514,534,157,220,1,0
set03_V009_1097.png,540,565,157,221,1,0
set03_V009_747.png,84,134,182,279,1,0
set03_V009_747.png,171,217,170,260,1,0
set03_V009_1163.png,495,529,137,211,1,0
set03_V009_1163.png,441,464,143,198,1,0
set03_V009_1194.png,563,598,126,227,1,0
set03_V009_1194.png,471,492,141,200,1,0
set03_V009_659.png,281,321,167,250,1,0
set03_V009_659.png,351,395,167,250,1,0
set03_V009_532.png,52,82,154,217,1,0
set03_V009_1091.png,463,488,157,219,1,0
set03_V009_1091.png,484,508,156,219,1,0
set03_V009_1091.png,504,522,159,219,1,0
set03_V009_1091.png,530,555,157,219,1,0
set03_V009_240.png,618,637,166,236,1,0
set03_V009_240.png,122,165,171,261,1,0
set03_V009_765.png,43,89,176,275,1,0
set03_V009_1801.png,536,563,154,215,1,0
set03_V009_683.png,289,333,172,255,1,0
set03_V009_683.png,370,414,166,250,1,0
set03_V009_1612.png,538,562,152,207,1,0
set03_V009_323.png,577,599,168,236,1,0
set03_V009_299.png,534,554,175,231,1,0
set03_V009_567.png,106,140,162,231,1,0
set03_V009_567.png,176,213,158,222,1,0
set03_V009_137.png,317,349,166,237,1,0
set03_V009_476.png,6,21,168,220,1,0
set03_V009_577.png,133,170,161,235,1,0
set03_V009_577.png,206,244,158,226,1,0
set03_V009_687.png,291,333,172,255,1,0
set03_V009_687.png,370,414,165,250,1,0
set03_V009_566.png,103,137,162,231,1,0
set03_V009_566.png,173,210,158,222,1,0
set03_V009_1251.png,18,42,167,228,1,0
set03_V009_1195.png,566,601,126,228,1,0
set03_V009_1195.png,472,493,141,201,1,0
set03_V009_762.png,68,114,175,270,1,0
set03_V009_1841.png,516,540,157,215,1,0
set03_V009_1841.png,536,562,154,213,1,0
set03_V009_1196.png,569,604,126,229,1,0
set03_V009_1196.png,473,494,141,201,1,0
set03_V009_294.png,528,545,176,230,1,0
set03_V009_157.png,282,316,167,239,1,0
set03_V009_310.png,553,575,172,233,1,0
set03_V009_663.png,285,325,167,250,1,0
set03_V009_663.png,355,401,167,249,1,0
set03_V009_145.png,302,338,165,239,1,0
set03_V009_1144.png,468,498,142,204,1,0
set03_V009_1144.png,569,614,131,233,1,0
set03_V009_243.png,117,160,171,263,1,0
set03_V009_1189.png,548,584,127,223,1,0
set03_V009_1189.png,466,486,141,200,1,0
set03_V009_120.png,338,368,165,235,1,0
set03_V009_228.png,613,635,166,233,1,0
set03_V009_228.png,153,187,168,250,1,0
set03_V009_320.png,569,592,170,235,1,0
set03_V009_1112.png,439,460,153,204,1,0
set03_V009_1112.png,492,525,151,226,1,0
set03_V009_1112.png,521,547,147,225,1,0
set03_V009_1112.png,543,565,156,225,1,0
set03_V009_1112.png,572,598,150,224,1,0
set03_V009_1128.png,446,472,146,200,1,0
set03_V009_1128.png,524,559,143,229,1,0
set03_V009_1128.png,558,587,130,225,1,0
set03_V009_1128.png,580,608,145,228,1,0
set03_V009_1128.png,613,639,139,219,1,0
set03_V009_1122.png,444,468,149,202,1,0
set03_V009_1122.png,509,546,146,228,1,0
set03_V009_1122.png,543,572,138,227,1,0
set03_V009_1122.png,567,592,151,228,1,0
set03_V009_1122.png,604,630,142,222,1,0
set03_V009_129.png,327,358,166,237,1,0
set03_V009_1794.png,536,563,154,215,1,0
set03_V009_1794.png,511,531,151,210,1,0
set03_V009_1794.png,524,545,159,209,1,0
set03_V009_329.png,589,609,163,236,1,0
set03_V009_1255.png,7,31,169,230,1,0
set03_V009_526.png,28,60,156,216,1,0
set03_V009_639.png,255,295,169,246,1,0
set03_V009_639.png,332,372,167,240,1,0
set03_V009_755.png,28,78,185,294,1,0
set03_V009_755.png,122,168,173,263,1,0
set03_V009_274.png,30,73,182,274,1,0
set03_V009_619.png,220,260,167,242,1,0
set03_V009_619.png,297,337,164,237,1,0
set03_V009_138.png,313,349,165,239,1,0
set03_V009_304.png,543,564,174,232,1,0
set03_V009_626.png,233,273,168,243,1,0
set03_V009_626.png,309,349,164,237,1,0
set03_V009_497.png,5,25,161,211,1,0
set03_V009_681.png,288,333,172,255,1,0
set03_V009_681.png,370,414,167,250,1,0
set03_V009_1205.png,597,631,125,236,1,0
set03_V009_124.png,333,363,165,235,1,0
set03_V009_177.png,248,280,168,241,1,0
set03_V009_1254.png,9,33,168,229,1,0
set03_V009_272.png,37,80,181,273,1,0
set03_V009_721.png,227,277,177,268,1,0
set03_V009_721.png,309,349,168,253,1,0
set03_V009_538.png,14,39,165,228,1,0
set03_V009_538.png,71,108,157,221,1,0
set03_V009_666.png,288,328,167,250,1,0
set03_V009_666.png,357,404,167,249,1,0
set03_V009_690.png,291,332,172,256,1,0
set03_V009_690.png,368,412,164,249,1,0
set03_V009_530.png,44,75,155,217,1,0
set03_V009_1782.png,537,563,154,219,1,0
set03_V009_1782.png,522,542,150,210,1,0
set03_V009_1782.png,537,549,159,209,1,0
set03_V009_606.png,196,239,166,241,1,0
set03_V009_606.png,273,313,162,235,1,0
set03_V009_552.png,57,91,162,229,1,0
set03_V009_552.png,125,162,157,221,1,0
set03_V009_1185.png,537,572,129,222,1,0
set03_V009_1185.png,462,483,141,199,1,0
set03_V009_1662.png,614,636,141,208,1,0
set03_V009_119.png,339,369,165,235,1,0
set03_V009_1257.png,4,28,170,231,1,0
set03_V009_1727.png,590,616,155,205,1,0
set03_V009_1134.png,454,482,144,201,1,0
set03_V009_1134.png,538,577,137,229,1,0
set03_V009_1134.png,578,607,127,228,1,0
set03_V009_1134.png,600,628,141,224,1,0
set03_V009_630.png,240,280,169,244,1,0
set03_V009_630.png,316,356,165,238,1,0
set03_V009_574.png,125,161,161,234,1,0
set03_V009_574.png,198,236,158,224,1,0
set03_V009_193.png,217,257,169,247,1,0
set03_V009_1779.png,516,539,157,210,1,0
set03_V009_1779.png,525,545,150,209,1,0
set03_V009_1738.png,567,583,149,210,1,0
set03_V009_1738.png,582,604,157,207,1,0
set03_V009_171.png,258,291,168,240,1,0
set03_V009_309.png,551,572,173,234,1,0
set03_V009_1172.png,510,545,135,216,1,0
set03_V009_1172.png,449,471,142,200,1,0
set03_V009_724.png,214,264,178,269,1,0
set03_V009_724.png,298,339,168,253,1,0
set03_V009_754.png,35,85,184,291,1,0
set03_V009_754.png,128,174,173,263,1,0
set03_V009_696.png,291,329,172,258,1,0
set03_V009_696.png,365,409,162,247,1,0
set03_V009_750.png,63,113,183,284,1,0
set03_V009_750.png,153,199,171,261,1,0
set03_V009_332.png,593,613,161,236,1,0
set03_V009_1729.png,568,593,149,208,1,0
set03_V009_1729.png,588,614,155,205,1,0
set03_V009_1164.png,496,530,137,212,1,0
set03_V009_1164.png,442,465,142,197,1,0
set03_V009_125.png,332,363,166,237,1,0
set03_V009_759.png,5,49,185,296,1,0
set03_V009_759.png,93,139,174,266,1,0
set03_V009_322.png,574,597,169,236,1,0
set03_V009_133.png,322,353,166,237,1,0
set03_V009_668.png,290,330,167,250,1,0
set03_V009_668.png,359,406,167,249,1,0
set03_V009_1737.png,566,584,148,210,1,0
set03_V009_1737.png,583,605,157,207,1,0
set03_V009_719.png,236,286,177,268,1,0
set03_V009_719.png,316,356,168,253,1,0
set03_V009_1162.png,494,528,137,210,1,0
set03_V009_1162.png,440,463,144,198,1,0
set03_V009_540.png,20,47,164,228,1,0
set03_V009_540.png,79,116,157,221,1,0
set03_V009_149.png,295,331,165,239,1,0
set03_V009_212.png,184,225,168,250,1,0
set03_V009_569.png,112,146,162,232,1,0
set03_V009_569.png,183,220,158,222,1,0
set03_V009_1562.png,534,555,158,212,1,0
set03_V009_317.png,564,587,171,235,1,0
set03_V009_680.png,288,333,172,255,1,0
set03_V009_680.png,370,414,168,251,1,0
set03_V009_1176.png,517,551,135,221,1,0
set03_V009_1176.png,453,475,142,200,1,0
set03_V009_582.png,147,185,160,235,1,0
set03_V009_582.png,219,259,158,229,1,0
set03_V009_648.png,266,306,168,249,1,0
set03_V009_648.png,341,381,167,241,1,0
set03_V009_728.png,196,246,178,269,1,0
set03_V009_728.png,282,324,168,253,1,0
set03_V009_280.png,15,54,183,282,1,0
set03_V009_535.png,5,26,166,228,1,0
set03_V009_535.png,60,97,158,222,1,0
set03_V009_1669.png,612,636,141,208,1,0
set03_V009_715.png,246,296,177,266,1,0
set03_V009_715.png,329,369,167,252,1,0
set03_V009_636.png,251,291,170,246,1,0
set03_V009_636.png,328,368,167,240,1,0
set03_V009_1106.png,436,456,156,206,1,0
set03_V009_1106.png,484,512,154,225,1,0
set03_V009_1106.png,509,533,151,222,1,0
set03_V009_1106.png,530,551,157,224,1,0
set03_V009_1106.png,558,584,154,223,1,0
set03_V009_519.png,7,36,156,214,1,0
set03_V009_704.png,276,319,174,261,1,0
set03_V009_704.png,357,398,163,248,1,0
set03_V009_159.png,279,313,168,239,1,0
set03_V009_561.png,89,123,162,230,1,0
set03_V009_561.png,156,193,158,222,1,0
set03_V009_675.png,289,332,170,253,1,0
set03_V009_675.png,367,411,168,250,1,0
set03_V009_608.png,200,243,166,241,1,0
set03_V009_608.png,277,317,163,236,1,0
set03_V009_1789.png,536,563,154,215,1,0
set03_V009_1789.png,516,536,150,211,1,0
set03_V009_1789.png,528,548,159,209,1,0
set03_V009_580.png,141,179,160,235,1,0
set03_V009_580.png,214,253,158,228,1,0
set03_V009_611.png,206,247,166,241,1,0
set03_V009_611.png,283,323,163,236,1,0
set03_V009_1795.png,536,563,154,215,1,0
set03_V009_1795.png,511,531,151,209,1,0
set03_V009_1795.png,523,543,159,210,1,0
set03_V009_1674.png,612,636,141,208,1,0
set03_V009_557.png,75,109,162,229,1,0
set03_V009_557.png,142,179,158,222,1,0
set03_V009_1086.png,459,483,158,218,1,0
set03_V009_1086.png,477,501,157,219,1,0
set03_V009_1086.png,497,514,160,216,1,0
set03_V009_1086.png,521,542,157,216,1,0
set03_V009_230.png,615,636,166,234,1,0
set03_V009_230.png,143,187,169,257,1,0
set03_V009_590.png,167,205,163,238,1,0
set03_V009_590.png,243,283,160,231,1,0
set03_V009_296.png,530,548,176,231,1,0
set03_V009_169.png,262,295,168,240,1,0
set03_V009_251.png,102,145,173,265,1,0
set03_V009_551.png,54,88,162,229,1,0
set03_V009_551.png,121,158,157,221,1,0
set03_V009_1730.png,566,591,146,208,1,0
set03_V009_1730.png,588,614,156,206,1,0
set03_V009_555.png,68,102,162,229,1,0
set03_V009_555.png,135,172,157,221,1,0
set03_V009_1668.png,612,636,141,208,1,0
set03_V009_1663.png,613,635,141,208,1,0
set03_V009_678.png,288,333,171,254,1,0
set03_V009_678.png,370,414,168,250,1,0
set03_V009_176.png,250,282,168,241,1,0
set03_V009_1564.png,534,555,157,212,1,0
set03_V009_733.png,175,225,181,272,1,0
set03_V009_733.png,256,298,168,253,1,0
set03_V009_641.png,257,297,169,247,1,0
set03_V009_641.png,334,374,167,240,1,0
set03_V009_604.png,193,237,166,241,1,0
set03_V009_604.png,269,309,162,235,1,0
set03_V009_128.png,328,359,166,237,1,0
set03_V009_1252.png,15,39,167,228,1,0
set03_V009_186.png,230,270,168,246,1,0
set03_V009_578.png,135,173,160,235,1,0
set03_V009_578.png,209,248,158,227,1,0
set03_V009_234.png,617,636,166,236,1,0
set03_V009_234.png,133,177,170,258,1,0
set03_V009_281.png,13,51,183,283,1,0
set03_V009_117.png,342,372,165,235,1,0
set03_V009_161.png,275,308,168,239,1,0
set03_V009_521.png,11,43,157,215,1,0
set03_V009_1075.png,450,472,159,215,1,0
set03_V009_1075.png,468,490,161,219,1,0
set03_V009_1075.png,485,502,162,212,1,0
set03_V009_1075.png,507,531,158,219,1,0
set03_V009_550.png,50,84,161,228,1,0
set03_V009_550.png,117,154,157,221,1,0
set03_V009_1681.png,610,631,146,204,1,0
set03_V009_1076.png,450,472,159,215,1,0
set03_V009_1076.png,468,490,160,219,1,0
set03_V009_1076.png,486,503,162,212,1,0
set03_V009_1076.png,508,532,157,218,1,0
set03_V009_1081.png,454,477,158,216,1,0
set03_V009_1081.png,472,495,159,220,1,0
set03_V009_1081.png,491,508,161,214,1,0
set03_V009_1081.png,514,538,157,218,1,0
set03_V009_1672.png,612,636,141,208,1,0
set03_V009_1201.png,585,619,126,233,1,0
set03_V009_1792.png,536,563,154,215,1,0
set03_V009_1792.png,513,533,150,211,1,0
set03_V009_1118.png,442,465,151,203,1,0
set03_V009_1118.png,501,538,148,227,1,0
set03_V009_1118.png,533,562,143,229,1,0
set03_V009_1118.png,558,581,154,226,1,0
set03_V009_1118.png,588,614,144,224,1,0
set03_V009_306.png,546,567,173,232,1,0
set03_V009_1146.png,470,500,141,204,1,0
set03_V009_1146.png,576,622,131,235,1,0
set03_V009_122.png,336,366,165,235,1,0
set03_V009_132.png,323,354,166,237,1,0
set03_V009_259.png,81,124,175,267,1,0
set03_V009_1124.png,445,470,148,201,1,0
set03_V009_1124.png,514,551,145,228,1,0
set03_V009_1124.png,548,577,135,226,1,0
set03_V009_1124.png,571,597,149,228,1,0
set03_V009_1124.png,609,635,141,221,1,0
set03_V009_1169.png,504,539,136,214,1,0
set03_V009_1169.png,446,469,142,200,1,0
set03_V009_1098.png,470,496,157,222,1,0
set03_V009_1098.png,494,518,153,216,1,0
set03_V009_1098.png,516,536,157,221,1,0
set03_V009_1098.png,542,567,157,222,1,0
set03_V009_1126.png,446,471,147,201,1,0
set03_V009_1126.png,519,555,144,229,1,0
set03_V009_1126.png,553,582,133,226,1,0
set03_V009_1126.png,576,603,147,228,1,0
set03_V009_1126.png,612,638,140,220,1,0
set03_V009_219.png,171,210,168,251,1,0
set03_V009_618.png,219,259,167,242,1,0
set03_V009_618.png,295,335,164,237,1,0
set03_V009_330.png,590,610,162,236,1,0
set03_V009_758.png,7,56,185,300,1,0
set03_V009_758.png,101,147,174,265,1,0
set03_V009_181.png,241,273,168,241,1,0
set03_V009_1678.png,608,632,141,208,1,0
set03_V009_1198.png,575,610,132,236,1,0
set03_V009_598.png,183,224,165,240,1,0
set03_V009_598.png,257,297,160,232,1,0
set03_V009_565.png,100,134,162,231,1,0
set03_V009_565.png,169,206,158,222,1,0
set03_V009_1797.png,536,563,154,215,1,0
set03_V009_1797.png,509,529,152,208,1,0
set03_V009_1797.png,521,540,160,213,1,0
set03_V009_1085.png,458,482,158,218,1,0
set03_V009_1085.png,476,500,158,220,1,0
set03_V009_1085.png,496,513,160,216,1,0
set03_V009_1085.png,520,542,157,216,1,0
set03_V009_741.png,124,174,181,274,1,0
set03_V009_741.png,210,254,169,256,1,0
set03_V009_244.png,115,158,171,263,1,0
set03_V009_1667.png,612,636,141,208,1,0
set03_V009_554.png,65,99,162,229,1,0
set03_V009_554.png,132,169,157,221,1,0
set03_V009_140.png,310,346,165,239,1,0
set03_V009_239.png,618,637,166,236,1,0
set03_V009_239.png,124,167,171,261,1,0
